Referencia        CodPro Descricao do Produto            001 Estoque DISPONIVEL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
101113126M0010    000058 VINIL ORACAL 651M - 010 - FOSC                             270,900                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
101113126M0070    000064 VINIL ORACAL 651M - 070 - FOSC                             995,400                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
101113126M0073    000065 VINIL ORACAL 651M - 073 - FOSC                             226,800                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001407            001407 VINIL ORACAL 651M - 074 - FOSC                               6,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001512            001512 VINIL ORACAL 651M - 076 - FOSC                              50,400                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000572            000572 VINIL ORACAL 751CG 332 DEEP OR                             189,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001606            001606 VINIL ORACAL 8300 073 1,26                                  69,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001607            001607 VINIL ORACAL 8300 074 1,26                                  63,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001586            001586 VINIL ORACAL 970GRA 073 DARK G                              15,200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001562            001562 VINIL ORACAL 970GRA 076 TELEGR                              38,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000174            000174 VINIL ORACAL 970GRA 192 DEEP B                              15,200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000719            000719 VINIL ORACAL 970GRA 196 NIGHT                               15,200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001521            001521 VINIL ORACAL 970GRA 369 RED BR                              30,400                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001570            001570 VINIL ORACAL 970GRA 547 FJORD                               38,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001536            001536 VINIL ORACAL 970GRA 602 GRASS                               38,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000177            000177 VINIL ORACAL 970GRA 704 BLACK                               15,200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001446            001446 VINIL ORACAL 970GRA 937 CHARCO                              38,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000599            000599 VINIL ORACAL 970GRA 946 NACRE                               53,200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001508            001508 VINIL ORACAL 970MRA 937 CHARCO                              22,800                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001691            001691 VINIL ORACAL 970SMRA 070 - PRE                              15,200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000597            000597 VINIL ORAGUARD 215G 1,37 x 50m                             342,500                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001704            001704 VINIL ORAGUARD 215G 1,52 50 F0                             228,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001311            001311 VINIL ORAGUARD 270F 1,52                                   288,800                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001663            001663 VINIL ORAGUARD 2815GF+ 1,52                                 19,760                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001664            001664 VINIL ORAGUARD 2815MF+ 1,52                                 22,800                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000595            000595 VINIL ORAJET 3164G 000 1,26 X                              126,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000598            000598 VINIL ORAJET 3164G 010 1,05 X                              258,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
101130126G0010    000146 VINIL ORAJET 3164G 010 1,26 x                              630,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
101130137G0010    000147 VINIL ORAJET 3164G 010 1,37 x                              342,500                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
101130152G0010    000148 VINIL ORAJET 3164G 010 1,52 x                              228,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001208            001208 VINIL ORAJET 3164GHT 010 1,37                              205,500                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000596            000596 VINIL ORAJET 3164M 010 1,05 x                              416,850                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
101130126M0010    000150 VINIL ORAJET 3164M 010 1,26 x                              189,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
101130152M0010    000152 VINIL ORAJET 3164M 010 1,52 x                              456,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000155            000155 VINIL ORAJET 3551G F101 1,37 x                             205,500                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001377            001377 VINIL ORAJET 3551GRA F101 1,37                             548,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001344            001344 VINIL ORAJET 3640M BRANCO 1,52                             228,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000834            000834 VINIL ORAJET 3640M TRANSPARENT                             304,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000157            000157 VINIL ORAJET 3641G 010 1,05 X                              416,850                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000158            000158 VINIL ORAJET 3641G 010 1,26 X                              441,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000159            000159 VINIL ORAJET 3641G 010 1,37 X                              342,500                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000160            000160 VINIL ORAJET 3641G 010 1,52 X                              228,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000163            000163 VINIL ORAJET 3641M 010 1,05 X                              315,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000164            000164 VINIL ORAJET 3641M 010 1.26 X                              126,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000165            000165 VINIL ORAJET 3641M 010 1.37 X                              274,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000166            000166 VINIL ORAJET 3641M 010 1.52 X                              152,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001276            001276 VINIL ORAJET 3651G 000 1,52 x                              148,960                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000167            000167 VINIL ORAJET 3651G 010 1,26 x                              815,220                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000168            000168 VINIL ORAJET 3651G 010 1,37 x                              548,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000169            000169 VINIL ORAJET 3651G 010 1,52 x                              228,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
001725            001725 VINIL ORAJET 3651M 010 1,26 x                               63,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000172            000172 VINIL ORALITE 5510 010 - 1,235                              67,930                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000577            000577 VINIL ORALITE 5510 020 - 1,235                              80,280                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000579            000579 VINIL ORALITE 5510 030 - 1,235                              61,750                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000578            000578 VINIL ORALITE 5510 035 - 1,235                              49,400                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000581            000581 VINIL ORALITE 5510 050 - 1,235                              43,225                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
000580            000580 VINIL ORALITE 5510 060 - 1,235                              12,350                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
E106349           000779 WATER COOLING DIAPHRAGM                                      1,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SPA-0199          000727 WIPER - SWJ                                                  4,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SPA-0271          001197 WIPER - UNIT - UJF6042-MK2/TS3                              20,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
SPA-0125          000361 WIPER JV5 - UNIT                                             7,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
E106256           000774 WIPER SENSOR UJF-3042                                        8,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
M007105           000794 X-AXIS MOTOR ASSY - JV5                                      1,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                

                         TOTAL GERAL                                              40280,449                                                                                                                                                                                                                                                                                                                                                                                                                                                                                










































